start,geography_type,geography_code,count_of_tickets
ALL,osward,E05001358,27
ALL,osward,E05001359,8
ALL,osward,E05001360,35
ALL,osward,E05001361,35
ALL,osward,E05001362,637
ALL,osward,E05001363,60
ALL,osward,E05001364,9
ALL,osward,E05001365,8
ALL,osward,E05001366,97
ALL,osward,E05001367,22
ALL,osward,E05001368,41
ALL,osward,E05001369,56
ALL,osward,E05001370,22
ALL,osward,OTHER,3978
ALL,postcode_area,BD1,170
ALL,postcode_area,BD10,66
ALL,postcode_area,BD12,24
ALL,postcode_area,BD13,87
ALL,postcode_area,BD14,22
ALL,postcode_area,BD15,34
ALL,postcode_area,BD16,222
ALL,postcode_area,BD17,158
ALL,postcode_area,BD18,655
ALL,postcode_area,BD2,67
ALL,postcode_area,BD20,87
ALL,postcode_area,BD21,25
ALL,postcode_area,BD22,75
ALL,postcode_area,BD3,27
ALL,postcode_area,BD4,29
ALL,postcode_area,BD5,40
ALL,postcode_area,BD6,58
ALL,postcode_area,BD7,58
ALL,postcode_area,BD8,16
ALL,postcode_area,BD9,127
ALL,postcode_area,LS29,238
ALL,postcode_area,OTHER,3978
2025-09-18 17:00:00,oslaua,E06000016,1
2025-09-18 17:00:00,oslaua,E06000049,2
2025-09-18 17:00:00,oslaua,E06000065,15
2025-09-18 17:00:00,oslaua,E07000034,2
2025-09-18 17:00:00,oslaua,E07000041,1
2025-09-18 17:00:00,oslaua,E07000062,1
2025-09-18 17:00:00,oslaua,E07000122,3
2025-09-18 17:00:00,oslaua,E08000012,1
2025-09-18 17:00:00,oslaua,E08000018,1
2025-09-18 17:00:00,oslaua,E08000019,1
2025-09-18 17:00:00,oslaua,E08000032,129
2025-09-18 17:00:00,oslaua,E08000033,6
2025-09-18 17:00:00,oslaua,E08000034,9
2025-09-18 17:00:00,oslaua,E08000035,28
2025-09-18 17:00:00,oslaua,E08000036,4
2025-09-18 17:00:00,oslaua,E09000006,1
2025-09-18 17:00:00,oslaua,MISSING,136
2025-09-18 17:00:00,osward,E05001341,4
2025-09-18 17:00:00,osward,E05001342,15
2025-09-18 17:00:00,osward,E05001343,6
2025-09-18 17:00:00,osward,E05001344,2
2025-09-18 17:00:00,osward,E05001347,4
2025-09-18 17:00:00,osward,E05001349,3
2025-09-18 17:00:00,osward,E05001350,1
2025-09-18 17:00:00,osward,E05001351,2
2025-09-18 17:00:00,osward,E05001352,5
2025-09-18 17:00:00,osward,E05001353,5
2025-09-18 17:00:00,osward,E05001354,6
2025-09-18 17:00:00,osward,E05001356,6
2025-09-18 17:00:00,osward,E05001357,1
2025-09-18 17:00:00,osward,E05001358,2
2025-09-18 17:00:00,osward,E05001360,4
2025-09-18 17:00:00,osward,E05001361,1
2025-09-18 17:00:00,osward,E05001362,44
2025-09-18 17:00:00,osward,E05001363,2
2025-09-18 17:00:00,osward,E05001365,1
2025-09-18 17:00:00,osward,E05001366,3
2025-09-18 17:00:00,osward,E05001368,8
2025-09-18 17:00:00,osward,E05001369,4
2025-09-18 17:00:00,osward,OTHER,212
2025-09-18 17:00:00,postcode_area,BD1,4
2025-09-18 17:00:00,postcode_area,BD10,5
2025-09-18 17:00:00,postcode_area,BD12,1
2025-09-18 17:00:00,postcode_area,BD13,6
2025-09-18 17:00:00,postcode_area,BD15,2
2025-09-18 17:00:00,postcode_area,BD16,19
2025-09-18 17:00:00,postcode_area,BD17,10
2025-09-18 17:00:00,postcode_area,BD18,46
2025-09-18 17:00:00,postcode_area,BD2,1
2025-09-18 17:00:00,postcode_area,BD20,9
2025-09-18 17:00:00,postcode_area,BD22,5
2025-09-18 17:00:00,postcode_area,BD3,2
2025-09-18 17:00:00,postcode_area,BD4,1
2025-09-18 17:00:00,postcode_area,BD5,2
2025-09-18 17:00:00,postcode_area,BD7,2
2025-09-18 17:00:00,postcode_area,BD9,5
2025-09-18 17:00:00,postcode_area,LS29,9
2025-09-18 17:00:00,postcode_area,OTHER,212
2025-09-18 19:00:00,oslaua,E06000014,1
2025-09-18 19:00:00,oslaua,E06000016,1
2025-09-18 19:00:00,oslaua,E06000016,2
2025-09-18 19:00:00,oslaua,E06000063,1
2025-09-18 19:00:00,oslaua,E06000065,11
2025-09-18 19:00:00,oslaua,E07000062,1
2025-09-18 19:00:00,oslaua,E07000149,2
2025-09-18 19:00:00,oslaua,E08000002,4
2025-09-18 19:00:00,oslaua,E08000008,3
2025-09-18 19:00:00,oslaua,E08000012,1
2025-09-18 19:00:00,oslaua,E08000018,1
2025-09-18 19:00:00,oslaua,E08000032,29
2025-09-18 19:00:00,oslaua,E08000032,228
2025-09-18 19:00:00,oslaua,E08000033,11
2025-09-18 19:00:00,oslaua,E08000034,4
2025-09-18 19:00:00,oslaua,E08000034,10
2025-09-18 19:00:00,oslaua,E08000035,10
2025-09-18 19:00:00,oslaua,E08000035,18
2025-09-18 19:00:00,oslaua,E08000036,1
2025-09-18 19:00:00,oslaua,E08000036,2
2025-09-18 19:00:00,oslaua,MISSING,15
2025-09-18 19:00:00,oslaua,MISSING,111
2025-09-18 19:00:00,osward,E05001341,1
2025-09-18 19:00:00,osward,E05001341,8
2025-09-18 19:00:00,osward,E05001342,10
2025-09-18 19:00:00,osward,E05001343,2
2025-09-18 19:00:00,osward,E05001344,3
2025-09-18 19:00:00,osward,E05001345,2
2025-09-18 19:00:00,osward,E05001346,2
2025-09-18 19:00:00,osward,E05001347,10
2025-09-18 19:00:00,osward,E05001347,90
2025-09-18 19:00:00,osward,E05001349,3
2025-09-18 19:00:00,osward,E05001350,6
2025-09-18 19:00:00,osward,E05001351,5
2025-09-18 19:00:00,osward,E05001352,7
2025-09-18 19:00:00,osward,E05001353,4
2025-09-18 19:00:00,osward,E05001354,16
2025-09-18 19:00:00,osward,E05001356,2
2025-09-18 19:00:00,osward,E05001358,1
2025-09-18 19:00:00,osward,E05001358,4
2025-09-18 19:00:00,osward,E05001360,3
2025-09-18 19:00:00,osward,E05001360,4
2025-09-18 19:00:00,osward,E05001361,2
2025-09-18 19:00:00,osward,E05001362,3
2025-09-18 19:00:00,osward,E05001362,42
2025-09-18 19:00:00,osward,E05001363,3
2025-09-18 19:00:00,osward,E05001365,1
2025-09-18 19:00:00,osward,E05001366,12
2025-09-18 19:00:00,osward,E05001367,3
2025-09-18 19:00:00,osward,E05001368,4
2025-09-18 19:00:00,osward,E05001369,2
2025-09-18 19:00:00,osward,E05001370,2
2025-09-18 19:00:00,osward,OTHER,32
2025-09-18 19:00:00,osward,OTHER,178
2025-09-18 19:00:00,postcode_area,BD1,10
2025-09-18 19:00:00,postcode_area,BD1,90
2025-09-18 19:00:00,postcode_area,BD10,5
2025-09-18 19:00:00,postcode_area,BD12,2
2025-09-18 19:00:00,postcode_area,BD13,3
2025-09-18 19:00:00,postcode_area,BD13,7
2025-09-18 19:00:00,postcode_area,BD16,12
2025-09-18 19:00:00,postcode_area,BD17,1
2025-09-18 19:00:00,postcode_area,BD17,10
2025-09-18 19:00:00,postcode_area,BD18,3
2025-09-18 19:00:00,postcode_area,BD18,43
2025-09-18 19:00:00,postcode_area,BD2,7
2025-09-18 19:00:00,postcode_area,BD20,3
2025-09-18 19:00:00,postcode_area,BD21,2
2025-09-18 19:00:00,postcode_area,BD22,2
2025-09-18 19:00:00,postcode_area,BD3,2
2025-09-18 19:00:00,postcode_area,BD3,2
2025-09-18 19:00:00,postcode_area,BD4,2
2025-09-18 19:00:00,postcode_area,BD4,1
2025-09-18 19:00:00,postcode_area,BD5,1
2025-09-18 19:00:00,postcode_area,BD5,4
2025-09-18 19:00:00,postcode_area,BD6,5
2025-09-18 19:00:00,postcode_area,BD6,2
2025-09-18 19:00:00,postcode_area,BD7,5
2025-09-18 19:00:00,postcode_area,BD9,5
2025-09-18 19:00:00,postcode_area,LS29,28
2025-09-18 19:00:00,postcode_area,OTHER,32
2025-09-18 19:00:00,postcode_area,OTHER,178
2025-09-18 21:00:00,oslaua,E06000016,1
2025-09-18 21:00:00,oslaua,E06000065,3
2025-09-18 21:00:00,oslaua,E08000002,4
2025-09-18 21:00:00,oslaua,E08000006,6
2025-09-18 21:00:00,oslaua,E08000012,1
2025-09-18 21:00:00,oslaua,E08000018,2
2025-09-18 21:00:00,oslaua,E08000019,1
2025-09-18 21:00:00,oslaua,E08000032,78
2025-09-18 21:00:00,oslaua,E08000033,2
2025-09-18 21:00:00,oslaua,E08000034,7
2025-09-18 21:00:00,oslaua,E08000035,20
2025-09-18 21:00:00,oslaua,E08000036,1
2025-09-18 21:00:00,oslaua,MISSING,89
2025-09-18 21:00:00,osward,E05001341,6
2025-09-18 21:00:00,osward,E05001342,12
2025-09-18 21:00:00,osward,E05001343,4
2025-09-18 21:00:00,osward,E05001344,3
2025-09-18 21:00:00,osward,E05001345,3
2025-09-18 21:00:00,osward,E05001347,3
2025-09-18 21:00:00,osward,E05001350,1
2025-09-18 21:00:00,osward,E05001351,2
2025-09-18 21:00:00,osward,E05001352,7
2025-09-18 21:00:00,osward,E05001354,2
2025-09-18 21:00:00,osward,E05001355,5
2025-09-18 21:00:00,osward,E05001358,4
2025-09-18 21:00:00,osward,E05001361,2
2025-09-18 21:00:00,osward,E05001362,14
2025-09-18 21:00:00,osward,E05001366,3
2025-09-18 21:00:00,osward,E05001368,7
2025-09-18 21:00:00,osward,OTHER,137
2025-09-18 21:00:00,postcode_area,BD1,3
2025-09-18 21:00:00,postcode_area,BD16,16
2025-09-18 21:00:00,postcode_area,BD17,9
2025-09-18 21:00:00,postcode_area,BD18,20
2025-09-18 21:00:00,postcode_area,BD2,7
2025-09-18 21:00:00,postcode_area,BD20,5
2025-09-18 21:00:00,postcode_area,BD5,4
2025-09-18 21:00:00,postcode_area,BD6,2
2025-09-18 21:00:00,postcode_area,BD7,2
2025-09-18 21:00:00,postcode_area,BD9,5
2025-09-18 21:00:00,postcode_area,LS29,5
2025-09-18 21:00:00,postcode_area,OTHER,137
2025-09-19 11:00:00,oslaua,E06000016,1
2025-09-19 11:00:00,oslaua,E06000065,6
2025-09-19 11:00:00,oslaua,E07000062,1
2025-09-19 11:00:00,oslaua,E07000149,2
2025-09-19 11:00:00,oslaua,E08000002,4
2025-09-19 11:00:00,oslaua,E08000012,1
2025-09-19 11:00:00,oslaua,E08000032,85
2025-09-19 11:00:00,oslaua,E08000033,6
2025-09-19 11:00:00,oslaua,E08000034,4
2025-09-19 11:00:00,oslaua,E08000035,13
2025-09-19 11:00:00,oslaua,E08000037,1
2025-09-19 11:00:00,oslaua,MISSING,55
2025-09-19 11:00:00,osward,E05001341,9
2025-09-19 11:00:00,osward,E05001342,1
2025-09-19 11:00:00,osward,E05001343,3
2025-09-19 11:00:00,osward,E05001344,1
2025-09-19 11:00:00,osward,E05001350,2
2025-09-19 11:00:00,osward,E05001351,4
2025-09-19 11:00:00,osward,E05001352,8
2025-09-19 11:00:00,osward,E05001353,1
2025-09-19 11:00:00,osward,E05001354,4
2025-09-19 11:00:00,osward,E05001356,4
2025-09-19 11:00:00,osward,E05001357,3
2025-09-19 11:00:00,osward,E05001358,1
2025-09-19 11:00:00,osward,E05001361,1
2025-09-19 11:00:00,osward,E05001362,29
2025-09-19 11:00:00,osward,E05001364,1
2025-09-19 11:00:00,osward,E05001366,5
2025-09-19 11:00:00,osward,E05001367,4
2025-09-19 11:00:00,osward,E05001368,3
2025-09-19 11:00:00,osward,E05001370,1
2025-09-19 11:00:00,osward,OTHER,94
2025-09-19 11:00:00,postcode_area,BD10,1
2025-09-19 11:00:00,postcode_area,BD12,1
2025-09-19 11:00:00,postcode_area,BD15,3
2025-09-19 11:00:00,postcode_area,BD16,1
2025-09-19 11:00:00,postcode_area,BD17,11
2025-09-19 11:00:00,postcode_area,BD18,32
2025-09-19 11:00:00,postcode_area,BD2,3
2025-09-19 11:00:00,postcode_area,BD20,4
2025-09-19 11:00:00,postcode_area,BD21,2
2025-09-19 11:00:00,postcode_area,BD22,1
2025-09-19 11:00:00,postcode_area,BD5,1
2025-09-19 11:00:00,postcode_area,BD6,5
2025-09-19 11:00:00,postcode_area,BD7,4
2025-09-19 11:00:00,postcode_area,BD8,1
2025-09-19 11:00:00,postcode_area,BD9,6
2025-09-19 11:00:00,postcode_area,LS29,9
2025-09-19 11:00:00,postcode_area,OTHER,94
2025-09-19 12:15:00,oslaua,E08000032,16
2025-09-19 12:15:00,oslaua,E08000033,2
2025-09-19 12:15:00,oslaua,E08000034,3
2025-09-19 12:15:00,oslaua,MISSING,40
2025-09-19 12:15:00,osward,E05001342,1
2025-09-19 12:15:00,osward,E05001345,2
2025-09-19 12:15:00,osward,E05001347,1
2025-09-19 12:15:00,osward,E05001354,3
2025-09-19 12:15:00,osward,E05001358,2
2025-09-19 12:15:00,osward,E05001362,6
2025-09-19 12:15:00,osward,E05001368,1
2025-09-19 12:15:00,osward,OTHER,45
2025-09-19 12:15:00,postcode_area,BD1,1
2025-09-19 12:15:00,postcode_area,BD16,1
2025-09-19 12:15:00,postcode_area,BD18,7
2025-09-19 12:15:00,postcode_area,BD4,2
2025-09-19 12:15:00,postcode_area,BD5,2
2025-09-19 12:15:00,postcode_area,LS29,3
2025-09-19 12:15:00,postcode_area,OTHER,45
2025-09-19 13:00:00,oslaua,E06000016,1
2025-09-19 13:00:00,oslaua,E08000032,10
2025-09-19 13:00:00,oslaua,E08000034,1
2025-09-19 13:00:00,oslaua,E08000035,2
2025-09-19 13:00:00,oslaua,MISSING,73
2025-09-19 13:00:00,osward,E05001355,4
2025-09-19 13:00:00,osward,E05001366,1
2025-09-19 13:00:00,osward,E05001369,5
2025-09-19 13:00:00,osward,OTHER,77
2025-09-19 13:00:00,postcode_area,BD21,4
2025-09-19 13:00:00,postcode_area,BD22,5
2025-09-19 13:00:00,postcode_area,LS29,1
2025-09-19 13:00:00,postcode_area,OTHER,77
2025-09-19 14:00:00,oslaua,E06000016,1
2025-09-19 14:00:00,oslaua,E06000063,1
2025-09-19 14:00:00,oslaua,E06000065,4
2025-09-19 14:00:00,oslaua,E07000062,1
2025-09-19 14:00:00,oslaua,E07000242,1
2025-09-19 14:00:00,oslaua,E08000002,4
2025-09-19 14:00:00,oslaua,E08000003,2
2025-09-19 14:00:00,oslaua,E08000012,1
2025-09-19 14:00:00,oslaua,E08000032,21
2025-09-19 14:00:00,oslaua,E08000032,4
2025-09-19 14:00:00,oslaua,E08000033,5
2025-09-19 14:00:00,oslaua,E08000033,2
2025-09-19 14:00:00,oslaua,E08000034,2
2025-09-19 14:00:00,oslaua,E08000034,2
2025-09-19 14:00:00,oslaua,E08000035,5
2025-09-19 14:00:00,oslaua,MISSING,31
2025-09-19 14:00:00,oslaua,MISSING,6
2025-09-19 14:00:00,oslaua,S12000049,2
2025-09-19 14:00:00,oslaua,UNMATCHED,1
2025-09-19 14:00:00,osward,E05001341,2
2025-09-19 14:00:00,osward,E05001342,2
2025-09-19 14:00:00,osward,E05001344,1
2025-09-19 14:00:00,osward,E05001347,3
2025-09-19 14:00:00,osward,E05001352,2
2025-09-19 14:00:00,osward,E05001352,1
2025-09-19 14:00:00,osward,E05001354,1
2025-09-19 14:00:00,osward,E05001356,1
2025-09-19 14:00:00,osward,E05001357,1
2025-09-19 14:00:00,osward,E05001361,1
2025-09-19 14:00:00,osward,E05001362,6
2025-09-19 14:00:00,osward,E05001362,1
2025-09-19 14:00:00,osward,E05001363,1
2025-09-19 14:00:00,osward,E05001367,1
2025-09-19 14:00:00,osward,E05001368,1
2025-09-19 14:00:00,osward,OTHER,59
2025-09-19 14:00:00,osward,OTHER,12
2025-09-19 14:00:00,postcode_area,BD1,3
2025-09-19 14:00:00,postcode_area,BD13,1
2025-09-19 14:00:00,postcode_area,BD16,3
2025-09-19 14:00:00,postcode_area,BD17,4
2025-09-19 14:00:00,postcode_area,BD18,4
2025-09-19 14:00:00,postcode_area,BD18,2
2025-09-19 14:00:00,postcode_area,BD2,1
2025-09-19 14:00:00,postcode_area,BD20,1
2025-09-19 14:00:00,postcode_area,BD22,1
2025-09-19 14:00:00,postcode_area,BD6,2
2025-09-19 14:00:00,postcode_area,BD9,1
2025-09-19 14:00:00,postcode_area,BD9,1
2025-09-19 14:00:00,postcode_area,LS29,1
2025-09-19 14:00:00,postcode_area,OTHER,59
2025-09-19 14:00:00,postcode_area,OTHER,12
2025-09-19 15:00:00,oslaua,E06000065,3
2025-09-19 15:00:00,oslaua,E08000002,4
2025-09-19 15:00:00,oslaua,E08000032,30
2025-09-19 15:00:00,oslaua,E08000033,2
2025-09-19 15:00:00,oslaua,E08000034,7
2025-09-19 15:00:00,oslaua,E08000035,6
2025-09-19 15:00:00,oslaua,MISSING,28
2025-09-19 15:00:00,osward,E05001342,2
2025-09-19 15:00:00,osward,E05001347,5
2025-09-19 15:00:00,osward,E05001351,2
2025-09-19 15:00:00,osward,E05001352,4
2025-09-19 15:00:00,osward,E05001353,1
2025-09-19 15:00:00,osward,E05001354,1
2025-09-19 15:00:00,osward,E05001356,1
2025-09-19 15:00:00,osward,E05001357,1
2025-09-19 15:00:00,osward,E05001359,1
2025-09-19 15:00:00,osward,E05001361,1
2025-09-19 15:00:00,osward,E05001362,8
2025-09-19 15:00:00,osward,E05001364,1
2025-09-19 15:00:00,osward,E05001368,2
2025-09-19 15:00:00,osward,OTHER,50
2025-09-19 15:00:00,postcode_area,BD1,5
2025-09-19 15:00:00,postcode_area,BD10,1
2025-09-19 15:00:00,postcode_area,BD16,2
2025-09-19 15:00:00,postcode_area,BD17,2
2025-09-19 15:00:00,postcode_area,BD18,12
2025-09-19 15:00:00,postcode_area,BD20,1
2025-09-19 15:00:00,postcode_area,BD22,1
2025-09-19 15:00:00,postcode_area,BD6,1
2025-09-19 15:00:00,postcode_area,BD7,2
2025-09-19 15:00:00,postcode_area,BD8,1
2025-09-19 15:00:00,postcode_area,BD9,1
2025-09-19 15:00:00,postcode_area,LS29,1
2025-09-19 15:00:00,postcode_area,OTHER,50
2025-09-19 16:00:00,oslaua,E06000016,1
2025-09-19 16:00:00,oslaua,E06000065,2
2025-09-19 16:00:00,oslaua,E08000003,2
2025-09-19 16:00:00,oslaua,E08000012,1
2025-09-19 16:00:00,oslaua,E08000032,24
2025-09-19 16:00:00,oslaua,E08000034,6
2025-09-19 16:00:00,oslaua,E08000035,12
2025-09-19 16:00:00,oslaua,E08000036,1
2025-09-19 16:00:00,oslaua,MISSING,24
2025-09-19 16:00:00,osward,E05001342,1
2025-09-19 16:00:00,osward,E05001347,3
2025-09-19 16:00:00,osward,E05001350,2
2025-09-19 16:00:00,osward,E05001351,2
2025-09-19 16:00:00,osward,E05001352,2
2025-09-19 16:00:00,osward,E05001353,1
2025-09-19 16:00:00,osward,E05001354,1
2025-09-19 16:00:00,osward,E05001362,8
2025-09-19 16:00:00,osward,E05001366,4
2025-09-19 16:00:00,osward,OTHER,49
2025-09-19 16:00:00,postcode_area,BD1,3
2025-09-19 16:00:00,postcode_area,BD10,1
2025-09-19 16:00:00,postcode_area,BD16,1
2025-09-19 16:00:00,postcode_area,BD17,1
2025-09-19 16:00:00,postcode_area,BD18,8
2025-09-19 16:00:00,postcode_area,BD2,2
2025-09-19 16:00:00,postcode_area,BD7,2
2025-09-19 16:00:00,postcode_area,BD9,1
2025-09-19 16:00:00,postcode_area,LS29,5
2025-09-19 16:00:00,postcode_area,OTHER,49
2025-09-19 19:00:00,oslaua,E06000010,2
2025-09-19 19:00:00,oslaua,E06000016,1
2025-09-19 19:00:00,oslaua,E06000052,2
2025-09-19 19:00:00,oslaua,E06000065,10
2025-09-19 19:00:00,oslaua,E07000062,1
2025-09-19 19:00:00,oslaua,E07000241,2
2025-09-19 19:00:00,oslaua,E08000002,4
2025-09-19 19:00:00,oslaua,E08000003,1
2025-09-19 19:00:00,oslaua,E08000012,1
2025-09-19 19:00:00,oslaua,E08000018,1
2025-09-19 19:00:00,oslaua,E08000032,129
2025-09-19 19:00:00,oslaua,E08000032,9
2025-09-19 19:00:00,oslaua,E08000033,8
2025-09-19 19:00:00,oslaua,E08000034,24
2025-09-19 19:00:00,oslaua,E08000035,25
2025-09-19 19:00:00,oslaua,E08000035,5
2025-09-19 19:00:00,oslaua,E08000036,1
2025-09-19 19:00:00,oslaua,E09000004,1
2025-09-19 19:00:00,oslaua,E09000012,3
2025-09-19 19:00:00,oslaua,E09000030,2
2025-09-19 19:00:00,oslaua,MISSING,89
2025-09-19 19:00:00,oslaua,MISSING,32
2025-09-19 19:00:00,oslaua,S12000049,2
2025-09-19 19:00:00,osward,E05001341,1
2025-09-19 19:00:00,osward,E05001342,7
2025-09-19 19:00:00,osward,E05001343,4
2025-09-19 19:00:00,osward,E05001344,1
2025-09-19 19:00:00,osward,E05001345,5
2025-09-19 19:00:00,osward,E05001346,3
2025-09-19 19:00:00,osward,E05001347,3
2025-09-19 19:00:00,osward,E05001348,2
2025-09-19 19:00:00,osward,E05001350,2
2025-09-19 19:00:00,osward,E05001351,3
2025-09-19 19:00:00,osward,E05001352,11
2025-09-19 19:00:00,osward,E05001352,1
2025-09-19 19:00:00,osward,E05001353,6
2025-09-19 19:00:00,osward,E05001354,3
2025-09-19 19:00:00,osward,E05001356,3
2025-09-19 19:00:00,osward,E05001357,2
2025-09-19 19:00:00,osward,E05001358,1
2025-09-19 19:00:00,osward,E05001359,1
2025-09-19 19:00:00,osward,E05001361,2
2025-09-19 19:00:00,osward,E05001361,1
2025-09-19 19:00:00,osward,E05001362,48
2025-09-19 19:00:00,osward,E05001362,6
2025-09-19 19:00:00,osward,E05001363,9
2025-09-19 19:00:00,osward,E05001366,2
2025-09-19 19:00:00,osward,E05001367,2
2025-09-19 19:00:00,osward,E05001368,2
2025-09-19 19:00:00,osward,E05001369,7
2025-09-19 19:00:00,osward,OTHER,180
2025-09-19 19:00:00,osward,OTHER,37
2025-09-19 19:00:00,postcode_area,BD1,3
2025-09-19 19:00:00,postcode_area,BD10,6
2025-09-19 19:00:00,postcode_area,BD12,1
2025-09-19 19:00:00,postcode_area,BD13,8
2025-09-19 19:00:00,postcode_area,BD14,2
2025-09-19 19:00:00,postcode_area,BD15,3
2025-09-19 19:00:00,postcode_area,BD16,9
2025-09-19 19:00:00,postcode_area,BD17,1
2025-09-19 19:00:00,postcode_area,BD17,3
2025-09-19 19:00:00,postcode_area,BD18,55
2025-09-19 19:00:00,postcode_area,BD18,4
2025-09-19 19:00:00,postcode_area,BD2,3
2025-09-19 19:00:00,postcode_area,BD20,3
2025-09-19 19:00:00,postcode_area,BD21,2
2025-09-19 19:00:00,postcode_area,BD22,7
2025-09-19 19:00:00,postcode_area,BD3,4
2025-09-19 19:00:00,postcode_area,BD4,4
2025-09-19 19:00:00,postcode_area,BD5,1
2025-09-19 19:00:00,postcode_area,BD6,4
2025-09-19 19:00:00,postcode_area,BD7,3
2025-09-19 19:00:00,postcode_area,BD8,1
2025-09-19 19:00:00,postcode_area,BD9,5
2025-09-19 19:00:00,postcode_area,BD9,1
2025-09-19 19:00:00,postcode_area,LS29,5
2025-09-19 19:00:00,postcode_area,OTHER,180
2025-09-19 19:00:00,postcode_area,OTHER,37
2025-09-19 20:30:00,oslaua,E06000007,2
2025-09-19 20:30:00,oslaua,E06000008,1
2025-09-19 20:30:00,oslaua,E06000010,1
2025-09-19 20:30:00,oslaua,E06000011,2
2025-09-19 20:30:00,oslaua,E06000014,6
2025-09-19 20:30:00,oslaua,E06000016,1
2025-09-19 20:30:00,oslaua,E06000049,2
2025-09-19 20:30:00,oslaua,E06000054,3
2025-09-19 20:30:00,oslaua,E06000065,25
2025-09-19 20:30:00,oslaua,E07000033,2
2025-09-19 20:30:00,oslaua,E07000038,2
2025-09-19 20:30:00,oslaua,E07000125,2
2025-09-19 20:30:00,oslaua,E08000002,3
2025-09-19 20:30:00,oslaua,E08000003,1
2025-09-19 20:30:00,oslaua,E08000004,2
2025-09-19 20:30:00,oslaua,E08000005,2
2025-09-19 20:30:00,oslaua,E08000006,2
2025-09-19 20:30:00,oslaua,E08000008,3
2025-09-19 20:30:00,oslaua,E08000016,4
2025-09-19 20:30:00,oslaua,E08000019,4
2025-09-19 20:30:00,oslaua,E08000032,136
2025-09-19 20:30:00,oslaua,E08000033,42
2025-09-19 20:30:00,oslaua,E08000034,38
2025-09-19 20:30:00,oslaua,E08000035,94
2025-09-19 20:30:00,oslaua,E08000036,4
2025-09-19 20:30:00,oslaua,MISSING,4
2025-09-19 20:30:00,oslaua,UNMATCHED,1
2025-09-19 20:30:00,osward,E05001341,7
2025-09-19 20:30:00,osward,E05001342,7
2025-09-19 20:30:00,osward,E05001343,8
2025-09-19 20:30:00,osward,E05001345,1
2025-09-19 20:30:00,osward,E05001347,5
2025-09-19 20:30:00,osward,E05001348,2
2025-09-19 20:30:00,osward,E05001350,2
2025-09-19 20:30:00,osward,E05001352,5
2025-09-19 20:30:00,osward,E05001353,4
2025-09-19 20:30:00,osward,E05001354,11
2025-09-19 20:30:00,osward,E05001356,1
2025-09-19 20:30:00,osward,E05001357,3
2025-09-19 20:30:00,osward,E05001359,1
